matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,all_players,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
73202,EPICENTER 2018 Europe Closed Qualifier,2018-09-03 04:30,Mirage,ENCE,3DMAX,ENCE,16,13,7,9,8,5,17,12,4,1,Aleksib,22,Maka,30,Aerial,12,Maka,9,Aerial,21,JaCkz,24,Aerial,103.3,Maka,110.7,JiNKZ,14,Aleksib,1,JiNKZ,3,Aleksib,17,Lucky,18,Aleksib,58.7,JiNKZ,59.5,Aerial?sergej?allu?Aleksib?xseveN?Maka?Lucky?Davidp?JiNKZ?JaCkz,Maka,30,3DMAX,Maka,110.7,3DMAX,Aerial,12,ENCE,allu,11,ENCE,allu,6,ENCE,Maka,1.55,3DMAX
73200,EPICENTER 2018 Europe Closed Qualifier,2018-09-03 04:30,Inferno,ENCE,3DMAX,3DMAX,12,16,10,2,5,11,12,16,2,1,sergej,24,Maka,31,sergej,8,Davidp,14,Aleksib,23,Davidp,18,sergej,86.1,Maka,116.1,Lucky,15,allu,4,JiNKZ,4,xseveN,19,JiNKZ,15,allu,58.2,JaCkz,56.2,sergej?Aerial?allu?xseveN?Aleksib?Maka?JiNKZ?Davidp?Lucky?JaCkz,Maka,31,3DMAX,Maka,116.1,3DMAX,xseveN,6,ENCE,Maka,12,3DMAX,Maka,6,3DMAX,Maka,1.68,3DMAX
72563,IEM Chicago 2018 Europe Closed Qualifier,2018-08-25 03:00,Nuke,ENCE,North,North,10,16,3,7,12,4,10,16,0,3,sergej,20,niko,23,xseveN,6,niko,6,Aleksib,24,aizy,17,Aerial,73.1,niko,90.5,valde,14,sergej,1,valde,3,allu,16,MSL,14,xseveN,62,valde,66.7,sergej?allu?Aerial?xseveN?Aleksib?niko?Kjaerbye?aizy?MSL?valde,niko,23,North,niko,90.5,North,niko,6,North,MSL,15,North,Kjaerbye,4,North,niko,1.38,North
72553,IEM Chicago 2018 Europe Closed Qualifier,2018-08-24 03:00,Train,ENCE,AVANGAR,AVANGAR,14,16,9,5,6,10,19,11,0,2,xseveN,25,Jame,28,Aleksib,11,KrizzeN,8,Aerial,25,fitch,23,xseveN,89.3,Jame,90.4,fitch,16,Aerial,2,qikert,2,xseveN,18,Jame,16,sergej,58.3,qikert,66.7,xseveN?Aerial?allu?sergej?Aleksib?Jame?qikert?buster?KrizzeN?fitch,Jame,28,AVANGAR,Jame,90.4,AVANGAR,KrizzeN,8,AVANGAR,Jame,17,AVANGAR,xseveN,6,ENCE,Jame,1.49,AVANGAR
72494,IEM Chicago 2018 Europe Closed Qualifier,2018-08-24 12:00,Inferno,ENCE,AVANGAR,AVANGAR,15,19,10,5,5,10,18,16,4,3,Aerial,28,qikert,30,Aleksib,14,KrizzeN,12,Aleksib,27,qikert,25,sergej,89.4,Jame,86.5,KrizzeN,19,sergej,3,Jame,7,Aerial,22,Jame,19,allu,51.3,fitch,76.1,Aerial?sergej?xseveN?Aleksib?allu?Jame?qikert?buster?fitch?KrizzeN,qikert,30,AVANGAR,sergej,89.4,ENCE,Aleksib,10,ENCE,Jame,19,AVANGAR,xseveN,6,ENCE,Jame,1.35,AVANGAR
72489,IEM Chicago 2018 Europe Closed Qualifier,2018-08-24 12:00,Mirage,ENCE,AVANGAR,ENCE,16,11,9,7,6,5,14,13,2,1,Aerial,29,Jame,26,xseveN,12,KrizzeN,6,Aerial,21,fitch,21,Aerial,109.4,Jame,94,qikert,10,allu,4,Jame,2,sergej,15,Jame,17,Aleksib,52.4,qikert,49.9,Aerial?allu?xseveN?sergej?Aleksib?Jame?KrizzeN?buster?fitch?qikert,Aerial,29,ENCE,Aerial,109.4,ENCE,xseveN,11,ENCE,Jame,18,AVANGAR,allu,6,ENCE,Aerial,1.49,ENCE
72416,IEM Chicago 2018 Europe Closed Qualifier,2018-08-23 12:00,Train,North,ENCE,ENCE,5,16,3,2,12,4,6,15,0,4,aizy,13,Aerial,29,MSL,7,xseveN,8,niko,20,xseveN,12,niko,73,Aerial,126.7,Aleksib,10,aizy,1,Aerial,1,aizy,16,allu,9,MSL,48.1,allu,56.1,aizy?valde?niko?Kjaerbye?MSL?Aerial?sergej?allu?xseveN?Aleksib,Aerial,29,ENCE,Aerial,126.7,ENCE,xseveN,7,ENCE,allu,8,ENCE,Aerial,7,ENCE,Aerial,2.07,ENCE
72398,IEM Chicago 2018 Europe Closed Qualifier,2018-08-23 00:00,Mirage,ENCE,Space Soldiers,ENCE,16,10,9,7,6,4,14,12,1,0,sergej,29,XANTARES,23,sergej,6,paz,7,Aerial,20,XANTARES,21,sergej,114.7,XANTARES,106.4,ngiN,10,Aerial,1,MAJ3R,2,sergej,14,paz,20,xseveN,49.2,ngiN,32.4,sergej?allu?Aerial?Aleksib?xseveN?XANTARES?Calyx?paz?MAJ3R?ngiN,sergej,29,ENCE,sergej,114.7,ENCE,paz,6,Space Soldiers,allu,15,ENCE,sergej,5,ENCE,sergej,1.82,ENCE
72390,IEM Chicago 2018 Europe Closed Qualifier,2018-08-23 09:00,Nuke,ENCE,Space Soldiers,ENCE,19,16,4,11,11,4,24,11,1,2,xseveN,33,MAJ3R,28,Aleksib,9,XANTARES,9,Aerial,24,XANTARES,31,xseveN,94.1,MAJ3R,92.9,Calyx,16,allu,3,paz,3,sergej,20,MAJ3R,22,allu,56.9,ngiN,51.2,xseveN?Aleksib?Aerial?sergej?allu?MAJ3R?paz?XANTARES?Calyx?ngiN,xseveN,33,ENCE,xseveN,94.1,ENCE,XANTARES,9,Space Soldiers,allu,7,ENCE,Aerial,10,ENCE,xseveN,1.45,ENCE
71378,Finnish Championships 2018,2018-08-04 18:00,Mirage,ENCE,HAVU,ENCE,25,23,10,5,5,10,25,23,4,2,sergej,40,zehN,36,Aerial,11,sAw,13,Aerial,37,juho,36,Aleksib,91.4,juho,77.4,sAw,23,allu,4,sLowi,2,Aleksib,29,sLowi,29,xseveN,40.4,sAw,67.5,Aleksib?sergej?allu?Aerial?xseveN?zehN?sLowi?ottoNd?juho?sAw,sergej,40,ENCE,Aleksib,91.4,ENCE,Aerial,9,ENCE,allu,23,ENCE,allu,9,ENCE,Aleksib,1.30,ENCE
71208,Finnish Championships 2018,2018-08-03 06:10,Dust2,ENCE,HAVU,ENCE,16,4,11,5,4,0,11,9,1,0,allu,17,zehN,15,Aleksib,6,sAw,6,Aleksib,13,juho,17,allu,86.6,zehN,75.8,sAw,5,allu,2,juho,2,xseveN,8,zehN,13,Aerial,74.4,sAw,39.2,sergej?allu?xseveN?Aerial?Aleksib?zehN?ottoNd?juho?sLowi?sAw,allu,17,ENCE,allu,86.6,ENCE,Aleksib,5,ENCE,allu,10,ENCE,allu,4,ENCE,sergej,1.44,ENCE
71207,Finnish Championships 2018,2018-08-03 06:10,Nuke,ENCE,HAVU,ENCE,16,5,13,3,2,3,15,6,3,1,Aerial,25,ottoNd,18,Aerial,11,zehN,6,Aerial,15,sLowi,20,Aerial,134.8,ottoNd,79.9,sAw,7,allu,3,sLowi,1,allu,10,ottoNd,17,allu,66.9,sAw,47.8,Aerial?sergej?allu?xseveN?Aleksib?ottoNd?zehN?sLowi?juho?sAw,Aerial,25,ENCE,Aerial,134.8,ENCE,Aerial,10,ENCE,allu,8,ENCE,sergej,5,ENCE,Aerial,1.93,ENCE
71153,Finnish Championships 2018,2018-08-02 07:15,Nuke,ENCE,SJ,ENCE,16,6,11,5,4,2,14,7,1,1,Aerial,31,BONA,14,sergej,3,arvid,7,Aerial,12,Jamppi,20,Aerial,135.7,BONA,73.2,arvid,7,xseveN,0,BONA,2,sergej,10,BONA,17,xseveN,61,arvid,50.8,Aerial?sergej?allu?Aleksib?xseveN?BONA?ZOREE?SADDYX?Jamppi?arvid,Aerial,31,ENCE,Aerial,135.7,ENCE,Jamppi,5,SJ,Jamppi,5,SJ,sergej,5,ENCE,Aerial,2.14,ENCE
70980,ESEA Advanced Season 28 Europe,2018-07-29 05:00,Train,ENCE,fnatic Academy,ENCE,16,5,10,6,5,0,13,8,0,0,sergej,26,AlekS,14,Aleksib,8,Meddo,5,Aerial,15,MaTaFe,19,sergej,118.8,Meddo,73.3,luckeRRR,8,sergej,1,luckeRRR,1,sergej,9,ec1s,14,Aleksib,49.6,ec1s,44,sergej?allu?Aerial?xseveN?Aleksib?Meddo?AlekS?luckeRRR?ec1s?MaTaFe,sergej,26,ENCE,sergej,118.8,ENCE,allu,5,ENCE,allu,11,ENCE,allu,5,ENCE,sergej,2.02,ENCE
70979,ESEA Advanced Season 28 Europe,2018-07-29 05:00,Nuke,ENCE,fnatic Academy,fnatic Academy,13,16,5,8,10,6,14,15,1,3,sergej,25,AlekS,31,Aerial,9,Meddo,6,Aerial,20,MaTaFe,24,sergej,86.8,AlekS,100.4,MaTaFe,9,Aleksib,1,AlekS,2,sergej,17,ec1s,16,Aleksib,72.6,MaTaFe,43.7,sergej?xseveN?Aerial?Aleksib?allu?AlekS?Meddo?luckeRRR?ec1s?MaTaFe,AlekS,31,fnatic Academy,AlekS,100.4,fnatic Academy,Aerial,8,ENCE,luckeRRR,10,fnatic Academy,luckeRRR,5,fnatic Academy,AlekS,1.37,fnatic Academy
70978,ESEA Advanced Season 28 Europe,2018-07-29 05:00,Mirage,ENCE,fnatic Academy,ENCE,16,11,10,6,5,6,18,9,1,1,allu,22,AlekS,18,xseveN,12,Meddo,9,sergej,18,Meddo,23,xseveN,93.7,Meddo,79.6,luckeRRR,7,allu,1,ec1s,1,xseveN,12,AlekS,17,Aleksib,61.7,luckeRRR,37.8,allu?xseveN?sergej?Aerial?Aleksib?AlekS?Meddo?MaTaFe?ec1s?luckeRRR,allu,22,ENCE,xseveN,93.7,ENCE,xseveN,9,ENCE,allu,10,ENCE,Aerial,6,ENCE,allu,1.41,ENCE
70876,ESEA Advanced Season 28 Europe,2018-07-28 04:05,Overpass,ENCE,Nexus,ENCE,16,14,6,10,9,5,15,14,0,3,Aerial,41,sXe,26,Aleksib,19,XELLOW,8,sergej,24,jaxi,26,Aerial,112.5,SEMINTE,89.6,BTN,13,Aerial,3,sXe,0,xseveN,18,XELLOW,19,xseveN,49.2,BTN,50.3,Aerial?Aleksib?xseveN?sergej?allu?SEMINTE?XELLOW?sXe?jaxi?BTN,Aerial,41,ENCE,Aerial,112.5,ENCE,Aleksib,13,ENCE,XELLOW,11,Nexus,allu,5,ENCE,Aerial,1.75,ENCE
70831,ESEA Advanced Season 28 Europe,2018-07-27 08:35,Train,ENCE,warmup,ENCE,16,4,12,4,3,1,12,8,2,1,Aerial,25,MonttY,15,Aleksib,10,MonttY,5,Aleksib,14,MonttY,18,Aerial,103.6,MonttY,87.7,ZEDKO,6,allu,2,frozen,0,sergej,8,frozen,16,xseveN,68.3,ZEDKO,43.2,Aerial?sergej?allu?Aleksib?xseveN?MonttY?queztone?CaNNiE?frozen?ZEDKO,Aerial,25,ENCE,Aerial,103.6,ENCE,Aleksib,7,ENCE,allu,12,ENCE,queztone,4,warmup,Aerial,1.87,ENCE
70827,ESEA Advanced Season 28 Europe,2018-07-27 08:35,Dust2,ENCE,warmup,ENCE,16,8,8,8,7,1,15,9,1,1,xseveN,26,CaNNiE,16,xseveN,8,ZEDKO,5,Aleksib,18,frozen,21,xseveN,129,frozen,79.1,ZEDKO,9,allu,3,queztone,1,allu,9,ZEDKO,18,Aleksib,61.9,MonttY,48.8,xseveN?allu?sergej?Aerial?Aleksib?CaNNiE?frozen?queztone?ZEDKO?MonttY,xseveN,26,ENCE,xseveN,129.0,ENCE,xseveN,8,ENCE,allu,11,ENCE,xseveN,6,ENCE,xseveN,1.86,ENCE
70822,ESEA Advanced Season 28 Europe,2018-07-27 08:35,Mirage,ENCE,warmup,warmup,10,16,4,6,11,5,12,13,0,2,allu,23,queztone,27,sergej,5,ZEDKO,6,Aleksib,21,queztone,18,sergej,96.5,queztone,113.6,CaNNiE,13,allu,0,CaNNiE,1,allu,17,ZEDKO,16,Aleksib,36.8,CaNNiE,44.8,allu?sergej?Aerial?xseveN?Aleksib?queztone?MonttY?ZEDKO?frozen?CaNNiE,queztone,27,warmup,queztone,113.6,warmup,xseveN,5,ENCE,allu,12,ENCE,MonttY,5,warmup,queztone,1.59,warmup
70769,ESEA Advanced Season 28 Europe,2018-07-26 08:35,Overpass,ENCE,Squared,ENCE,16,9,7,9,8,1,11,14,1,2,Aerial,30,TeSeS,22,xseveN,16,Basso,8,xseveN,20,larsen,23,xseveN,109.4,TeSeS,93.2,haste,13,sergej,2,sjuush,2,allu,14,TeSeS,18,Aleksib,57.5,sjuush,46.4,Aerial?xseveN?sergej?allu?Aleksib?TeSeS?Basso?haste?larsen?sjuush,Aerial,30,ENCE,xseveN,109.4,ENCE,xseveN,11,ENCE,allu,12,ENCE,larsen,5,Squared,Aerial,1.67,ENCE
70602,Europe Minor - FACEIT Major 2018,2018-07-22 05:40,Inferno,NiP,ENCE,NiP,16,2,13,3,2,0,13,5,2,0,GeT_RiGhT,20,Aerial,10,Lekr0,9,Aerial,4,dennis,11,Aerial,15,REZ,88.3,Aerial,77.9,xseveN,6,GeT_RiGhT,3,allu,1,f0rest,4,Aleksib,13,dennis,74.8,Aleksib,29.2,GeT_RiGhT?f0rest?Lekr0?REZ?dennis?Aerial?allu?Aleksib?sergej?xseveN,GeT_RiGhT,20,NiP,REZ,88.3,NiP,dennis,7,NiP,f0rest,4,NiP,GeT_RiGhT,3,NiP,GeT_RiGhT,1.79,NiP
70601,Europe Minor - FACEIT Major 2018,2018-07-22 05:40,Overpass,NiP,ENCE,NiP,16,12,5,11,10,2,17,11,0,2,dennis,25,Aerial,26,REZ,10,Aleksib,12,REZ,19,sergej,26,REZ,104.6,Aerial,79.3,Aleksib,6,GeT_RiGhT,3,xseveN,3,f0rest,14,Aerial,19,Lekr0,61.5,Aleksib,44.6,f0rest?GeT_RiGhT?REZ?dennis?Lekr0?Aerial?allu?xseveN?sergej?Aleksib,Aerial,26,ENCE,REZ,104.6,NiP,REZ,9,NiP,allu,15,ENCE,dennis,6,NiP,f0rest,1.35,NiP
70594,Europe Minor - FACEIT Major 2018,2018-07-22 02:05,Inferno,ENCE,OpTic,OpTic,11,16,9,2,6,10,9,17,1,1,xseveN,22,gade,30,xseveN,9,k0nfig,11,sergej,22,k0nfig,19,Aleksib,95,gade,114.2,k0nfig,15,Aerial,2,Snappi,2,Aleksib,16,JUGi,11,Aerial,40.8,JUGi,58.2,xseveN?Aleksib?allu?sergej?Aerial?gade?JUGi?k0nfig?Snappi?cajunb,gade,30,OpTic,gade,114.2,OpTic,k0nfig,11,OpTic,JUGi,9,OpTic,JUGi,6,OpTic,gade,1.57,OpTic
70518,Europe Minor - FACEIT Major 2018,2018-07-21 02:05,Nuke,ENCE,Sprout,ENCE,16,7,10,6,5,2,17,6,3,1,allu,25,NaToSaphiX,16,Aerial,10,PERCY,6,Aerial,16,sycrone,22,Aerial,126.4,Spiidi,75.6,PERCY,11,xseveN,1,sycrone,1,xseveN,12,NaToSaphiX,17,sergej,56.7,denis,61.4,Aerial?allu?xseveN?Aleksib?sergej?NaToSaphiX?Spiidi?sycrone?PERCY?denis,allu,25,ENCE,Aerial,126.4,ENCE,Aerial,10,ENCE,allu,4,ENCE,allu,5,ENCE,Aerial,1.66,ENCE
70517,Europe Minor - FACEIT Major 2018,2018-07-21 02:05,Dust2,ENCE,Sprout,ENCE,16,7,12,4,3,4,11,12,0,0,Aerial,20,denis,17,allu,7,denis,3,xseveN,14,PERCY,18,Aerial,100.7,denis,83.3,sycrone,8,sergej,2,sycrone,2,Aerial,9,denis,16,xseveN,68,sycrone,42.9,Aerial?allu?Aleksib?sergej?xseveN?denis?NaToSaphiX?Spiidi?PERCY?sycrone,Aerial,20,ENCE,Aerial,100.7,ENCE,xseveN,4,ENCE,NaToSaphiX,10,Sprout,denis,6,Sprout,Aerial,1.58,ENCE
70479,Europe Minor - FACEIT Major 2018,2018-07-19 12:00,Train,ENCE,3DMAX,ENCE,16,12,10,6,5,7,12,16,1,2,allu,24,Lucky,26,Aerial,6,Maka,5,xseveN,18,Davidp,20,allu,86.6,Lucky,89.2,Maka,11,allu,2,Lucky,3,allu,14,Lucky,17,xseveN,59.8,Maka,42.8,allu?Aerial?Aleksib?sergej?xseveN?Lucky?Davidp?JaCkz?Maka?JiNKZ,Lucky,26,3DMAX,Lucky,89.2,3DMAX,Aerial,6,ENCE,allu,15,ENCE,Maka,4,3DMAX,allu,1.37,ENCE
70469,Europe Minor - FACEIT Major 2018,2018-07-19 06:45,Train,OpTic,ENCE,OpTic,16,13,10,6,5,8,17,12,2,1,cajunb,25,Aerial,26,cajunb,7,Aleksib,7,k0nfig,23,allu,22,gade,92.3,Aerial,86.7,Aleksib,15,JUGi,3,Aerial,3,JUGi,15,xseveN,16,Snappi,55.7,Aleksib,63.2,cajunb?gade?JUGi?Snappi?k0nfig?Aerial?xseveN?allu?Aleksib?sergej,Aerial,26,ENCE,gade,92.3,OpTic,cajunb,6,OpTic,allu,14,ENCE,gade,8,OpTic,cajunb,1.37,OpTic
70468,Europe Minor - FACEIT Major 2018,2018-07-19 05:10,Dust2,ENCE,LeftOut,ENCE,16,14,5,11,10,4,15,15,1,5,Aerial,28,kioShiMa,25,Aleksib,12,kioShiMa,6,Aleksib,20,ScreaM,26,Aleksib,90.8,kioShiMa,95.5,SIXER,14,allu,1,hAdji,5,allu,17,kioShiMa,18,allu,63.2,SIXER,56.8,Aerial?Aleksib?sergej?allu?xseveN?kioShiMa?hAdji?xms?ScreaM?SIXER,Aerial,28,ENCE,kioShiMa,95.5,LeftOut,Aleksib,11,ENCE,allu,16,ENCE,kioShiMa,6,LeftOut,kioShiMa,1.43,LeftOut
69935,ESL One Cologne 2018,2018-07-04 11:50,Mirage,ENCE,mousesports,ENCE,16,12,7,9,8,4,11,17,1,2,sergej,32,oskar,24,xseveN,9,oskar,6,Aerial,21,chrisJ,24,sergej,123.4,suNny,93.4,ropz,11,allu,3,chrisJ,0,sergej,14,Snax,17,xseveN,62,chrisJ,52,sergej?allu?Aerial?Aleksib?xseveN?oskar?suNny?Snax?chrisJ?ropz,sergej,32,ENCE,sergej,123.4,ENCE,xseveN,8,ENCE,allu,13,ENCE,chrisJ,6,mousesports,sergej,1.88,ENCE
69893,ESL One Cologne 2018,2018-07-03 06:00,Train,NiP,ENCE,ENCE,2,16,2,0,13,3,6,12,1,2,dennis,9,Aerial,21,REZ,2,Aleksib,8,dennis,18,xseveN,8,dennis,65.8,Aerial,132.4,Aleksib,11,f0rest,0,allu,2,f0rest,16,allu,5,Lekr0,48.2,Aleksib,65.7,f0rest?REZ?dennis?GeT_RiGhT?Lekr0?Aerial?allu?xseveN?sergej?Aleksib,Aerial,21,ENCE,Aerial,132.4,ENCE,Aerial,7,ENCE,allu,13,ENCE,xseveN,5,ENCE,Aerial,1.96,ENCE
69890,ESL One Cologne 2018,2018-07-03 15:00,Inferno,NiP,ENCE,ENCE,6,16,4,2,11,5,6,16,0,0,dennis,16,Aleksib,23,f0rest,6,xseveN,9,dennis,18,allu,13,REZ,83.4,sergej,103,xseveN,11,REZ,2,Aerial,2,REZ,15,sergej,9,GeT_RiGhT,37,Aerial,49.6,REZ?dennis?Lekr0?f0rest?GeT_RiGhT?sergej?Aleksib?xseveN?allu?Aerial,Aleksib,23,ENCE,sergej,103.0,ENCE,xseveN,8,ENCE,allu,10,ENCE,sergej,5,ENCE,sergej,1.72,ENCE
69817,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-07-01 16:10,Train,Sprout,ENCE,ENCE,10,16,9,1,6,10,14,11,0,1,Spiidi,21,xseveN,30,PERCY,9,Aleksib,13,PERCY,21,Aerial,19,PERCY,88.2,xseveN,101.9,Aerial,14,denis,3,allu,2,NaToSaphiX,15,xseveN,15,sycrone,47.5,sergej,62.5,PERCY?Spiidi?NaToSaphiX?denis?sycrone?xseveN?allu?Aleksib?Aerial?sergej,xseveN,30,ENCE,xseveN,101.9,ENCE,PERCY,8,Sprout,allu,11,ENCE,PERCY,4,Sprout,xseveN,1.60,ENCE
69812,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-07-01 07:10,Dust2,Sprout,ENCE,ENCE,6,16,3,3,12,4,13,9,0,1,NaToSaphiX,19,allu,19,NaToSaphiX,5,sergej,10,sycrone,20,allu,16,NaToSaphiX,103.7,sergej,92.9,sergej,14,Spiidi,1,xseveN,1,PERCY,14,xseveN,11,PERCY,38.8,Aerial,54.5,NaToSaphiX?denis?Spiidi?PERCY?sycrone?allu?xseveN?sergej?Aleksib?Aerial,allu,19,ENCE,NaToSaphiX,103.7,Sprout,sergej,6,ENCE,allu,13,ENCE,NaToSaphiX,6,Sprout,NaToSaphiX,1.41,Sprout
69763,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-06-30 11:00,Inferno,ENCE,Japaleno,ENCE,16,11,9,7,6,5,10,17,1,1,Aerial,19,FREDDyFROG,21,Aleksib,13,djL,8,Aleksib,19,PlesseN,22,Aleksib,91.1,Bååten,76.5,Relaxa,12,allu,3,FREDDyFROG,0,sergej,13,FREDDyFROG,15,Aerial,56.7,Relaxa,42.8,sergej?Aleksib?xseveN?Aerial?allu?FREDDyFROG?Bååten?PlesseN?Relaxa?djL,FREDDyFROG,21,Japaleno,Aleksib,91.1,ENCE,Aleksib,9,ENCE,FREDDyFROG,7,Japaleno,FREDDyFROG,6,Japaleno,sergej,1.22,ENCE
69722,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-06-30 07:10,Overpass,Epsilon,ENCE,ENCE,6,16,3,3,12,4,8,14,1,0,CRUC1AL,14,sergej,20,tsack,5,Aleksib,8,CRUC1AL,19,Aerial,14,tsack,77.5,sergej,96,allu,12,Surreal,1,Aerial,1,oskarish,16,Aleksib,11,oskarish,51.4,allu,57.5,CRUC1AL?tsack?Surreal?oskarish?blameF?sergej?Aleksib?Aerial?xseveN?allu,sergej,20,ENCE,sergej,96.0,ENCE,Aleksib,5,ENCE,CRUC1AL,9,Epsilon,Aerial,5,ENCE,sergej,1.50,ENCE
69721,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-06-30 07:10,Mirage,Epsilon,ENCE,ENCE,14,16,10,4,5,11,18,12,2,1,blameF,26,Aerial,26,CRUC1AL,7,sergej,8,CRUC1AL,23,xseveN,22,blameF,100.3,Aerial,95.7,xseveN,15,Surreal,2,Aleksib,3,tsack,17,allu,17,oskarish,53.8,allu,55.4,blameF?tsack?CRUC1AL?Surreal?oskarish?Aerial?Aleksib?sergej?allu?xseveN,Aerial,26,ENCE,blameF,100.3,Epsilon,xseveN,6,ENCE,CRUC1AL,11,Epsilon,Surreal,5,Epsilon,blameF,1.35,Epsilon
69675,Europe Minor Closed Qualifier - FACEIT Major 2018,2018-06-29 10:10,Inferno,LeftOut,ENCE,LeftOut,22,20,10,5,5,10,22,20,3,1,ScreaM,33,Aerial,31,ScreaM,9,Aleksib,13,hAdji,29,sergej,30,kioShiMa,83,Aerial,78.8,sergej,16,hAdji,2,Aerial,5,kioShiMa,16,Aleksib,26,hAdji,58.1,sergej,50.2,kioShiMa?xms?ScreaM?SIXER?hAdji?Aerial?Aleksib?allu?xseveN?sergej,ScreaM,33,LeftOut,kioShiMa,83.0,LeftOut,xseveN,7,ENCE,SIXER,18,LeftOut,allu,8,ENCE,kioShiMa,1.40,LeftOut
69451,DreamHack Masters Stockholm 2018 Europe Open Qualifier,2018-06-26 08:00,Inferno,Movistar Riders,ENCE,Movistar Riders,16,11,7,9,8,3,11,15,0,0,mopoz,22,allu,21,meisoN,8,Aleksib,10,meisoN,17,xseveN,21,MUTiRiS,85.1,allu,79.3,xseveN,11,mopoz,3,xseveN,1,mopoz,14,Aerial,17,donQ,57.9,xseveN,44.8,mopoz?meisoN?MUTiRiS?dragunov?donQ?allu?Aerial?sergej?Aleksib?xseveN,mopoz,22,Movistar Riders,MUTiRiS,85.1,Movistar Riders,MUTiRiS,6,Movistar Riders,dragunov,13,Movistar Riders,xseveN,4,ENCE,mopoz,1.29,Movistar Riders
68884,Europe Minor Open Qualifier 4 - FACEIT Major 2018,2018-06-17 08:20,Train,HAVU,ENCE,ENCE,4,16,4,0,11,5,6,14,1,3,ottoNd,14,Aleksib,21,juho,3,Aleksib,8,juho,19,Aerial,14,ottoNd,80,Aleksib,107.7,xseveN,15,ottoNd,1,allu,2,ottoNd,17,allu,6,sLowi,54,sergej,70.5,ottoNd?juho?sAw?zehN?sLowi?allu?Aleksib?sergej?Aerial?xseveN,Aleksib,21,ENCE,Aleksib,107.7,ENCE,xseveN,5,ENCE,ottoNd,11,HAVU,sergej,5,ENCE,allu,1.76,ENCE
68879,Europe Minor Open Qualifier 4 - FACEIT Major 2018,2018-06-17 05:30,Inferno,LDLC,ENCE,ENCE,5,16,1,4,14,2,13,8,0,0,devoduvek,12,Aerial,27,ALEX,3,sergej,8,ALEX,17,sergej,15,devoduvek,72.6,Aerial,122.9,Aleksib,9,AmaNEk,1,xseveN,3,devoduvek,14,xseveN,8,to1nou,50,Aleksib,50.7,devoduvek?AmaNEk?ALEX?to1nou?LOGAN?Aerial?allu?xseveN?sergej?Aleksib,Aerial,27,ENCE,Aerial,122.9,ENCE,sergej,6,ENCE,allu,8,ENCE,ALEX,5,LDLC,Aerial,1.97,ENCE
68870,Europe Minor Open Qualifier 4 - FACEIT Major 2018,2018-06-17 05:30,Overpass,LDLC,ENCE,ENCE,3,16,2,1,13,3,7,12,2,2,AmaNEk,20,sergej,23,ALEX,4,Aleksib,7,AmaNEk,18,sergej,11,AmaNEk,115.5,sergej,139.4,xseveN,12,LOGAN,0,allu,2,LOGAN,17,Aerial,8,devoduvek,39.3,xseveN,61.5,AmaNEk?LOGAN?to1nou?ALEX?devoduvek?sergej?Aerial?allu?Aleksib?xseveN,sergej,23,ENCE,sergej,139.4,ENCE,Aleksib,7,ENCE,allu,12,ENCE,allu,5,ENCE,sergej,1.88,ENCE
68863,Europe Minor Open Qualifier 4 - FACEIT Major 2018,2018-06-17 05:30,Nuke,LDLC,ENCE,LDLC,16,11,8,8,7,4,15,12,3,1,to1nou,30,xseveN,20,ALEX,9,sergej,4,ALEX,22,Aleksib,22,to1nou,116,xseveN,83.4,Aleksib,12,LOGAN,2,Aerial,2,to1nou,13,allu,19,AmaNEk,61.8,Aleksib,58.6,to1nou?ALEX?LOGAN?devoduvek?AmaNEk?xseveN?sergej?allu?Aerial?Aleksib,to1nou,30,LDLC,to1nou,116.0,LDLC,ALEX,8,LDLC,to1nou,10,LDLC,ALEX,6,LDLC,to1nou,1.70,LDLC
